resource_id,name,category,subcategory,services,address,city,state,postal_code,country,phone,website,latitude,longitude,notes,source
IL-CHICAGO-PAA,Polish American Association Domestic Violence Program,domestic_violence,Counseling | Domestic Violence,Counseling; advocacy; bilingual services,3834 N Cicero Ave,Chicago,IL,60641,USA,773-767-7773,https://polish.org,,,Multilingual services,verified_web
IA-DESMOINES-PCAS,Polk County Crisis and Advocacy Services,sexual_assault,Crisis Center | Sexual Assault,Crisis intervention; legal advocacy; court accompaniment,2309 Euclid Ave,Des Moines,IA,50310,USA,515-286-3535,https://www.polkcountyiowa.gov,,,Multilingual services,verified_web
MA-MEDFORD-PORTAL,Portal to Hope,domestic_violence,Multi-Service | Domestic Violence,Counseling; advocacy; referrals,P.O. Box 1154,Medford,MA,02155,USA,781-338-7678,https://portaltohope.org,,,,verified_web
IN-NOBLESVILLE-PREVAIL,Prevail Inc.,domestic_violence,Advocacy | Domestic Violence,Advocacy; court accompaniment; protection orders; support groups,1100 S 9th St,Noblesville,IN,46060,USA,317-776-3472,https://prevailinc.org,,,,verified_web
RI-CEN-PROGRESO,Progreso Latino,domestic_violence,Multi-Service | Domestic Violence Support,Advocacy; case management; counseling; support services,626 Broad St,Central Falls,RI,02863,USA,401-728-5920,https://progresolatino.org,41.8906,-71.3923,Serves Latino community; Multilingual services,verified_web
GA-CONYERS-RENEWAL,Project ReNeWal Domestic Violence Intervention Program,housing_shelter,Shelter | Domestic Violence,Emergency shelter; counseling; advocacy,P.O. Box 1482,Conyers,GA,30012,USA,770-860-1666,https://projectrenewalinc.org,,,Confidential shelter,verified_web
LA-NEWORLEANS-SAVE,Project SAVE Catholic Charities New Orleans,legal_aid,Legal | Domestic Violence,Legal representation; protective orders,1000 Howard Ave Ste 200,New Orleans,LA,70113,USA,504-310-6872,https://ccano.org,,,,verified_web
GA-GRIFFIN-PROMISE,Promise Place,housing_shelter,Shelter | Domestic Violence,Shelter; advocacy; counseling,P.O. Box 832,Griffin,GA,30224,USA,866-780-3718,https://promiseplace.org,,,Confidential shelter,verified_web
NJ-MOU-PROVIDENCE,Providence House Domestic Violence Services,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; advocacy; education,PO Box 127,Burlington,NJ,08016,USA,877-871-7551,https://www.catholiccharitiestrenton.org,40.0718,-74.8646,Confidential shelter,verified_web
WV-WIN-PDRC,Putnam Day Report Center,other,Intervention Program | Batterer Intervention,Batterer intervention program; correctional services,100 Main St,Winfield,WV,25213,USA,304-204-1406,,38.5312,-81.8932,,verified_web
FL-GREENCOVE-QUIGLEY,Quigley House Inc.,housing_shelter,Shelter | Domestic Violence,Emergency shelter; hotline; counseling; advocacy,P.O. Box 189,Green Cove Springs,FL,32043,USA,904-284-0061,https://www.quigleyhouse.org,,,Confidential shelter,verified_web
IN-HAMMOND-RAINBOW,Rainbow Ark Shelter,housing_shelter,Shelter | Domestic Violence,Emergency shelter; trauma care; respite services,P.O. Box 1313,Hammond,IN,46325,USA,219-886-1600,https://rainbowarkshelter.org,,,Confidential shelter,verified_web
CA-CONTRACOSTA-RCC,Rainbow Community Center,domestic_violence,Advocacy | LGBTQ+ Services,Support programs; DV collaboration,"2118 Willow Pass Rd, Suite 500",Concord,CA,94520,US,925-692-0090,https://rainbowcc.org/,,,LGBTQ+ support,verified_web
GA-ATL-RAKSHA,Raksha Inc.,domestic_violence,Counseling | Domestic Violence,Counseling; support groups; legal advocacy; case management,P.O. Box 12337,Atlanta,GA,30355,USA,866-725-7423,https://raksha.org,,,Serves South Asian community; Multilingual,verified_web
ND-FAR-RACC,Rape and Abuse Crisis Center of Fargo-Moorhead,domestic_violence,Multi-Service | Family Violence Support,Crisis intervention; counseling; advocacy; education; supervised visitation; safe exchange services,317 8th St S,Fargo,ND,58103,USA,800-344-7273,https://www.raccfm.com,46.8721,-96.7898,,verified_web
NM-ALB-RCCNM,Rape Crisis Center of Central New Mexico,sexual_assault,Crisis Center | Sexual Assault,Hotline; counseling; advocacy; sexual assault support,9741 Candelaria Rd NE,Albuquerque,NM,87112,USA,505-266-7711,https://www.rapecrisiscnm.org,35.1095,-106.5292,,verified_web
CA-SANMATEO-RTS,Rape Trauma Services (San Mateo County),sexual_assault,Advocacy | Sexual Assault Services,Counseling; advocacy; prevention,"1528 S El Camino Real, Suite 102",San Mateo,CA,94402,US,650-692-7273,https://rapetraumaservices.org/,,,Specialized SA services,verified_web
IL-CHICAGO-RVA,Rape Victim Advocates,sexual_assault,Crisis Center | Sexual Assault,Crisis intervention; counseling; advocacy,180 N Michigan Ave Ste 600,Chicago,IL,60601,USA,888-293-2080,https://rapevictimadvocates.org,,,,verified_web
OR-POR-RAPHAEL,Raphael House of Portland,housing_shelter,Shelter | Domestic Violence,Emergency shelter; advocacy; support services,PO Box 46610,Portland,OR,97296,USA,503-222-6222,https://raphaelhouse.com,45.5152,-122.6784,Confidential shelter,verified_web
MA-WALTHAM-REACH,REACH Beyond Domestic Violence,housing_shelter,Shelter | Domestic Violence,Shelter; advocacy; counseling; hotline,P.O. Box 540774,Waltham,MA,02454,USA,800-899-4000,https://reachma.org,,,Confidential shelter,verified_web
NH-MAN-REACH,REACH Crisis Services,housing_shelter,Shelter | Domestic Violence,Shelter; hotline; advocacy; emotional support; crisis intervention,PO Box 277,Manchester,NH,03105,USA,603-668-2299,https://www.reachnh.org,42.9956,-71.4548,Confidential shelter,verified_web
WA-TAC-REBUILDHOPE,Rebuilding Hope Sexual Assault Center,sexual_assault,Crisis Center | Sexual Assault,Hotline; counseling; advocacy; sexual assault services,101 E 26th St,Tacoma,WA,98421,USA,800-756-7273,https://sexualassaultcenter.com,47.2372,-122.4269,,verified_web
WA-SEA-REWA,Refugee Women's Alliance,domestic_violence,Multi-Service | Immigrant Support,Case management; advocacy; culturally specific services,4008 Martin Luther King Jr Way S,Seattle,WA,98108,USA,206-721-0243,https://www.rewa.org,47.5663,-122.2930,Serves immigrant and refugee communities; Multilingual services,verified_web
MA-BOSTON-RENEWAL,Renewal House,housing_shelter,Shelter | Domestic Violence,Emergency shelter; support groups; advocacy,P.O. Box 230799,Boston,MA,02123,USA,617-566-6881,https://renewalhouse.org,,,Confidential shelter,verified_web
UT-BOU-RESOLUTIONS,Resolutions Inc.,mental_health,Counseling | Mental Health,Counseling; therapy; telehealth services,445 S Main St,Bountiful,UT,84010,USA,801-298-5222,https://resolutionsutah.com,40.8844,-111.8808,,verified_web
MA-SOMERVILLE-RESPOND,RESPOND Inc.,housing_shelter,Shelter | Domestic Violence,Shelter; advocacy; prevention; counseling,P.O. Box 555,Somerville,MA,02143,USA,617-625-5996,https://respondinc.org,,,Confidential shelter,verified_web
CA-ALAMEDA-RESTORATIVE,Restorative Pathways,housing_shelter,Shelter | Domestic Violence & Trafficking,Shelter; advocacy; support services,P.O. Box 21153,Oakland,CA,94620,US,888-339-7233,https://restorativepathways.org/,,,Confidential shelter,verified_web
UT-MON-RAW,Restoring Ancestral Winds Native Helpline,domestic_violence,Multi-Service | Indigenous Support,Crisis intervention; safety planning; referrals; advocacy; education,PO Box 156,Montezuma Creek,UT,84534,USA,435-356-6161,https://www.rawhelpline.org,37.2667,-109.2667,Serves Indigenous communities,verified_web
RI-PRO-RIBIP,Rhode Island Batterer Intervention Program,other,Intervention Program | Batterer Intervention,Batterer intervention program; counseling,1 Regency Plaza Ste 302,Providence,RI,02903,USA,401-275-5030,,41.8219,-71.4240,,verified_web
RI-PRO-RILS,Rhode Island Legal Services Inc.,legal_aid,Legal | Civil Legal Aid,Legal representation; civil legal aid; advocacy,56 Pine St Ste 400,Providence,RI,02903,USA,401-274-2652,https://www.rils.org,41.8234,-71.4128,Multilingual services,verified_web
CA-SF-RILEY,Riley Center (St. Vincent de Paul),housing_shelter,Shelter | Domestic Violence,Shelter; legal aid; case management,1175 Howard St,San Francisco,CA,94103,US,415-255-0165,https://svdp-sf.org/what-we-do/riley-center/,,,Comprehensive services,verified_web
NM-RR-RRFHC,Rio Rancho Family Health Center,mental_health,Counseling | Mental Health,Medical care; mental health services; counseling; substance abuse treatment; anger management,1200 Unser Blvd SE,Rio Rancho,NM,87124,USA,505-896-0928,,35.2328,-106.6630,,verified_web
NM-RR-RRPDVS,Rio Rancho Police Department Crime Victim Assistance Unit,other,Victim Services | General Crime Victims,Crisis response; victim advocacy; referrals; emergency assistance,500 Quantum Rd NE,Rio Rancho,NM,87124,USA,505-891-5851,,35.2695,-106.6645,,verified_web
AR-STATE-RISE,Rise,housing_shelter,Shelter | Domestic Violence & Sexual Assault,Shelter; sexual assault recovery; advocacy; support groups,P.O. Box 5661,Jonesboro,AR,72403,US,866-358-2265,https://riseadvocacycenter.org/,,,Regional service provider,verified_web
MO-KC-ROSEBROOKS,Rose Brooks Center,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; pet shelter; advocacy,PO Box 320599,Kansas City,MO,64132,USA,816-861-6100,https://www.rosebrooks.org,39.0119,-94.5403,Confidential shelter; Pet-friendly shelter,verified_web
FL-MIAMI-RTC,Roxcy Bolton Rape Treatment Center,sexual_assault,Crisis Center | Sexual Assault,24/7 crisis care; medical services; counseling,1611 NW 12th Ave,Miami,FL,33136,USA,305-585-7273,https://jacksonhealth.org/rape-treatment-center,,,Multilingual services,verified_web
NV-HEN-SAFEHOUSE,S.A.F.E. House Inc.,housing_shelter,Shelter | Domestic Violence,Shelter; hotline; counseling; legal advocacy; support groups,921 American Pacific Dr,Henderson,NV,89014,USA,702-564-3227,https://safehousenv.org,36.0677,-115.0460,Confidential shelter; Multilingual services,verified_web
NV-HEN-SAFEHOUSE2,S.A.F.E. House Inc.,housing_shelter,Shelter | Domestic Violence,Shelter; hotline; advocacy; counseling; education,921 American Pacific Dr,Henderson,NV,89014,USA,702-451-4203,https://safehousenv.org,36.0677,-115.0460,Confidential shelter,verified_web
GA-DOUGLASVILLE-SHARE,S.H.A.R.E. House Inc.,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; advocacy,P.O. Box 248,Douglasville,GA,30133,USA,770-489-7513,https://www.sharehousedouglas.org,,,Confidential shelter,verified_web
NC-CHA-SAFEALLIANCE,Safe Alliance,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; advocacy; legal services; court program,PO Box 11438,Charlotte,NC,28220,USA,980-771-4673,https://www.safealliance.org,35.2271,-80.8431,Confidential shelter,verified_web
CA-FREMONT-SAVE,Safe Alternatives to Violent Environments (SAVE),housing_shelter,Shelter | Domestic Violence,Shelter; counseling; legal advocacy; hotline,"1900 Mowry Ave, Suite 201",Fremont,CA,94538,US,510-794-6055,https://save-dv.org/,,,24-hour crisis line available,verified_web
UT-LAY-SAFEHARBOR,Safe Harbor Crisis Center,housing_shelter,Shelter | Domestic Violence,Shelter; advocacy; counseling; education; crisis support,PO Box 658,Layton,UT,84041,USA,801-444-9161,https://safeharborhope.org,41.0602,-111.9711,Confidential shelter,verified_web
GA-ATL-SAFEHAVEN,Safe Haven Transitional, housing_shelter,Transitional Housing | Domestic Violence,Transitional housing; counseling; legal advocacy,P.O. Box 5587,Atlanta,GA,30307,USA,404-241-8740,https://safehaventransitional.org,,,Confidential shelter,verified_web
NY-BRK-SAFEHOMES,Safe Homes Project,domestic_violence,Multi-Service | Domestic Violence Support,Hotline; counseling; safety planning; shelter; training; education,PO Box 429 Van Brunt Station,Brooklyn,NY,11215,USA,718-499-2151,https://goodshepherds.org/program/safe-homes/,,,,"Multilingual services; Serves LGBTQ+ survivors and youth,verified_web"
NM-ALB-SAFEHOUSE,SAFE House,housing_shelter,Shelter | Domestic Violence,Shelter; crisis intervention; advocacy; multilingual services,PO Box 25363,Albuquerque,NM,87125,USA,505-247-4219,,35.0844,-106.6504,Confidential shelter; Multilingual services,verified_web
NV-LV-SAFENEST,Safe Nest,domestic_violence,Shelter | Domestic Violence,Shelter; crisis intervention; counseling; legal advocacy; support groups; batterer intervention,3900 Meadows Ln Ste 200,Las Vegas,NV,89107,USA,702-646-4981,https://safenest.org,36.1720,-115.1985,Multilingual services,verified_web
NC-HEN-SAFEPASSAGE,Safe Passage,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; advocacy; support services,PO Box 1148,Hendersonville,NC,28793,USA,800-659-0977,https://www.safepassagenc.org,35.3187,-82.4609,Confidential shelter,verified_web
KS-OP-SAFEHOME,Safehome Inc.,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; legal advocacy; court support; community programs,PO Box 4563,Overland Park,KS,66204,USA,913-262-2868,https://www.safehome-ks.org,38.9822,-94.6708,Confidential shelter,verified_web
KS-NWKS-SAFEHOPE,Safehope,housing_shelter,Shelter | Domestic Violence,Crisis intervention; shelter; advocacy; support services,P.O. Box 456,Colby,KS,67701,USA,800-487-0510,https://safehopeks.org,,,Confidential shelter,verified_web
WY-CHE-SAFEHOUSE,Safehouse Services Inc.,housing_shelter,Shelter | Domestic Violence,Shelter; safety planning; legal advocacy; court accompaniment; housing assistance; protection order assistance,PO Box 2310,Cheyenne,WY,82003,USA,307-637-7233,https://www.safehousecheyenne.org,41.1400,-104.8202,Confidential shelter,verified_web
CA-FAIRFIELD-SAFEQUEST,SafeQuest Solano,housing_shelter,Shelter | DV & Sexual Assault,Crisis line; shelter; advocacy; court support,1900 Pennsylvania Ave,Fairfield,CA,94533,US,866-487-7233,https://safequestsolano.org/,,,Multilingual services,verified_web
VT-BUR-SAFESPACE,SafeSpace Anti-Violence Program,domestic_violence,Multi-Service | LGBTQ Violence Support,Advocacy; referrals; crisis support; community education,255 S Champlain St,Burlington,VT,05401,USA,802-860-7812,https://www.pridecentervt.org,44.4722,-73.2136,Serves LGBTQ+ community,verified_web
MA-BOSTON-SAHELI,Saheli Boston,domestic_violence,Advocacy | Domestic Violence,Advocacy; support; legal referrals,P.O. Box 600131,Newton,MA,02460,USA,866-472-4354,https://saheliboston.org,,,Serves South Asian community,verified_web
NY-NYC-SAKHI,Sakhi for South Asian Women,domestic_violence,Multi-Service | Culturally Specific Domestic Violence Support,Crisis intervention; mental health counseling; housing support; advocacy; helpline,PO Box 1333 Church Street Station,New York,NY,10008,USA,212-868-6741,https://sakhi.org,,,,",Serves South Asian survivors; Multilingual services,verified_web"
NJ-SALEM-SCWS,Salem County Women's Services Inc.,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; advocacy; sexual assault services,P.O. Box 368,Salem,NJ,08079,USA,856-935-6655,https://www.scwsnj.org,,,Confidential shelter,verified_web
AR-BENTON-SAFEHAVEN,Saline County Safe Haven,housing_shelter,Shelter | Domestic Violence & Trafficking,Emergency shelter; advocacy; resource hub,P.O. Box 235,Benton,AR,72018,US,501-315-7233,https://salinecountysafehaven.org/,,,Confidential shelter,verified_web
IN-INDY-SALVATION,Salvation Army Social Services Women Center,housing_shelter,Shelter | Domestic Violence,Shelter; housing; support services,540 N Alabama St,Indianapolis,IN,46204,USA,317-637-5551,https://centralusa.salvationarmy.org/indiana,,,,verified_web
OR-POR-SALVATION,Salvation Army West Women's and Children's Shelter,housing_shelter,Shelter | Domestic Violence,Shelter; transitional housing; children's program,PO Box 14930,Portland,OR,97293,USA,503-731-3900,https://portland.salvationarmy.org,,Confidential shelter,verified_web,
VA-VAB-SAMARITAN,Samaritan House,housing_shelter,Shelter | Domestic Violence,Shelter; crisis intervention; counseling; housing assistance; trafficking support,PO Box 2400,Virginia Beach,VA,23450,USA,757-430-2120,https://samaritanhouseva.org,36.8529,-75.9780,Confidential shelter,verified_web
CA-SF-DA-VSD,San Francisco District Attorney - Victim Services,other,Advocacy | Victim Services,Victim advocacy; compensation assistance,"350 Rhode Island St, Suite 400N",San Francisco,CA,94103,US,628-652-4100,https://sfdistrictattorney.org/,,,Marsy's Law support,verified_web
CA-SF-SFWAR,San Francisco Women Against Rape,sexual_assault,Advocacy | Sexual Assault Services,Advocacy; education; survivor support,"3543 18th St, Suite 7",San Francisco,CA,94110,US,415-647-7273,https://sfwar.org/,,,Community-based org,verified_web
